지역코드(Location_ID),발송지역(시도),발송지역(시군구),발송지역(읍면동),법정동코드,법정동(시도),법정동(시군구),법정동(읍면동)
6663,대구광역시,달서구,호림동,2729010500,대구광역시,달서구,호림동
6664,대구광역시,달서구,갈산동,2729010600,대구광역시,달서구,갈산동
6665,대구광역시,달서구,신당동,2729010700,대구광역시,달서구,신당동
6666,대구광역시,달서구,이곡동,2729010800,대구광역시,달서구,이곡동
6667,대구광역시,달서구,장동,2729010900,대구광역시,달서구,장동
6668,대구광역시,달서구,장기동,2729011000,대구광역시,달서구,장기동
6669,대구광역시,달서구,용산동,2729011100,대구광역시,달서구,용산동
6670,대구광역시,달서구,죽전동,2729011200,대구광역시,달서구,죽전동
6671,대구광역시,달서구,감삼동,2729011300,대구광역시,달서구,감삼동
6672,대구광역시,달서구,본리동,2729011400,대구광역시,달서구,본리동
6673,대구광역시,달서구,상인동,2729011500,대구광역시,달서구,상인동
6674,대구광역시,달서구,도원동,2729011600,대구광역시,달서구,도원동
6675,대구광역시,달서구,진천동,2729011700,대구광역시,달서구,진천동
6676,대구광역시,달서구,유천동,2729011800,대구광역시,달서구,유천동
6677,대구광역시,달서구,대천동,2729011900,대구광역시,달서구,대천동
6678,대구광역시,달서구,월성동,2729012000,대구광역시,달서구,월성동
6679,대구광역시,달서구,월암동,2729012100,대구광역시,달서구,월암동
6680,대구광역시,달서구,송현동,2729012200,대구광역시,달서구,송현동
6681,대구광역시,달서구,대곡동,2729012300,대구광역시,달서구,대곡동
6682,대구광역시,달서구,본동,2729012400,대구광역시,달서구,본동
6683,대구광역시,달서구,호산동,2729012500,대구광역시,달서구,호산동
6684,대구광역시,달성군,화원읍,2771025000,대구광역시,달성군,화원읍
6685,대구광역시,달성군,논공읍,2771025300,대구광역시,달성군,논공읍
6686,대구광역시,달성군,다사읍,2771025600,대구광역시,달성군,다사읍
6687,대구광역시,달성군,유가읍,2771025900,대구광역시,달성군,유가읍
